type,hash_test_creation,test_file,hash_test_impl,impl_file
same,c2ca443262a848ae0d56e03e92ecba32fbf149f2,AmbariServiceDiscoveryTest.java,c2ca443262a848ae0d56e03e92ecba32fbf149f2,AmbariServiceDiscovery.java
same,c2ca443262a848ae0d56e03e92ecba32fbf149f2,PropertiesFileServiceDiscoveryTest.java,c2ca443262a848ae0d56e03e92ecba32fbf149f2,PropertiesFileServiceDiscovery.java
same,c2ca443262a848ae0d56e03e92ecba32fbf149f2,ServiceDiscoveryFactoryTest.java,c2ca443262a848ae0d56e03e92ecba32fbf149f2,ServiceDiscoveryFactory.java
same,c2ca443262a848ae0d56e03e92ecba32fbf149f2,SimpleDescriptorFactoryTest.java,c2ca443262a848ae0d56e03e92ecba32fbf149f2,SimpleDescriptorFactory.java
same,c2ca443262a848ae0d56e03e92ecba32fbf149f2,SimpleDescriptorHandlerTest.java,c2ca443262a848ae0d56e03e92ecba32fbf149f2,SimpleDescriptorHandler.java
after,78ef4e50ba6f7522aa363d5d1df8f8d04320003e,DefaultTokenAuthorityServiceTest.java,21e6d1da388df03e2fd00880ebb258c251ddadbf,DefaultTokenAuthorityService.java
same,7b401def625630cbf1f9ee5f8993bbcb3269c222,AmbariDynamicServiceURLCreatorTest.java,7b401def625630cbf1f9ee5f8993bbcb3269c222,AmbariDynamicServiceURLCreator.java
same,2d236e78b70ef7fb312ebf0fa198657595e2f4ba,ProxyInboundClientTest.java,2d236e78b70ef7fb312ebf0fa198657595e2f4ba,ProxyInboundClient.java
same,a08aaf742a97a3c35c94e28406fc4b6ef3184005,HBaseZookeeperURLManagerTest.java,a08aaf742a97a3c35c94e28406fc4b6ef3184005,HBaseZookeeperURLManager.java
same,a08aaf742a97a3c35c94e28406fc4b6ef3184005,KafkaZookeeperURLManagerTest.java,a08aaf742a97a3c35c94e28406fc4b6ef3184005,KafkaZookeeperURLManager.java
same,a08aaf742a97a3c35c94e28406fc4b6ef3184005,SOLRZookeeperURLManagerTest.java,a08aaf742a97a3c35c94e28406fc4b6ef3184005,SOLRZookeeperURLManager.java
same,b60322a6e2ba97b9f989d1efbe5183bfbc009c56,StrictTranportFilterTest.java,b60322a6e2ba97b9f989d1efbe5183bfbc009c56,StrictTranportFilter.java
same,5af2413c4ea4593a081e4f5ad8ba6b2d3cf78e12,DefaultRemoteConfigurationRegistriesTest.java,5af2413c4ea4593a081e4f5ad8ba6b2d3cf78e12,DefaultRemoteConfigurationRegistries.java
same,5af2413c4ea4593a081e4f5ad8ba6b2d3cf78e12,RemoteConfigurationRegistryClientServiceTest.java,5af2413c4ea4593a081e4f5ad8ba6b2d3cf78e12,RemoteConfigurationRegistryClientService.java
same,5af2413c4ea4593a081e4f5ad8ba6b2d3cf78e12,RemoteConfigurationRegistryJAASConfigTest.java,5af2413c4ea4593a081e4f5ad8ba6b2d3cf78e12,RemoteConfigurationRegistryJAASConfig.java
same,5af2413c4ea4593a081e4f5ad8ba6b2d3cf78e12,RemoteConfigurationMonitorTest.java,5af2413c4ea4593a081e4f5ad8ba6b2d3cf78e12,RemoteConfigurationMonitor.java
same,a874f399e05835c359ded4ee2c7b822c7baa3231,AmbariConfigurationMonitorTest.java,a874f399e05835c359ded4ee2c7b822c7baa3231,AmbariConfigurationMonitor.java
after,7025086a8a0ab757cb24486b27515f8f5331bfa0,AmbariClusterTest.java,c2ca443262a848ae0d56e03e92ecba32fbf149f2,AmbariCluster.java
same,7025086a8a0ab757cb24486b27515f8f5331bfa0,ProviderConfigurationParserTest.java,7025086a8a0ab757cb24486b27515f8f5331bfa0,ProviderConfigurationParser.java
after,6212381ec38e1e7ad18a6ffb30656a8fe3c742fd,HadoopAuthCookieStoreTest.java,c59bfeb3a1467606568df6829c0edc6cdc801fb5,HadoopAuthCookieStore.java
after,5b3843a89d70c4f8e9b13227480bee1b4a90568b,PassAllHeadersNoEncodingDispatchTest.java,680e8a6e4faf6b65dcb81a61525faedb0e937f09,PassAllHeadersNoEncodingDispatch.java
same,2a8d86617e2b9109f6a366dd4f6bdc20fbd25050,XSSProtectionFilterTest.java,2a8d86617e2b9109f6a366dd4f6bdc20fbd25050,XSSProtectionFilter.java
same,a6d2f52409e1b9cf497d76cd799ad73f17579092,AtlasZookeeperURLManagerTest.java,a6d2f52409e1b9cf497d76cd799ad73f17579092,AtlasZookeeperURLManager.java
same,689d9bfd69de4afb544f76a97967ce0f4726a0dd,ResourceManagerURLCreatorTest.java,689d9bfd69de4afb544f76a97967ce0f4726a0dd,ResourceManagerURLCreator.java
same,689d9bfd69de4afb544f76a97967ce0f4726a0dd,YarnUIURLCreatorTest.java,689d9bfd69de4afb544f76a97967ce0f4726a0dd,YarnUIURLCreator.java
same,689d9bfd69de4afb544f76a97967ce0f4726a0dd,YarnUIV2URLCreatorTest.java,689d9bfd69de4afb544f76a97967ce0f4726a0dd,YarnUIV2URLCreator.java
same,20d018cedf2757bf21bec8f387daee73b0a43ffb,RemoteAliasServiceTest.java,20d018cedf2757bf21bec8f387daee73b0a43ffb,RemoteAliasService.java
after,5d2ed18d43c2f9c03dc894ea5ba247d7900907c4,WebHdfsUrlCreatorTest.java,348c4d7def61f6296a7cf192ed00e38a8e5c3714,WebHdfsUrlCreator.java
same,9d385e457d9bed289fca2730c9d2be6c3996c76a,HtmlInfixProcessorTest.java,9d385e457d9bed289fca2730c9d2be6c3996c76a,HtmlInfixProcessor.java
same,9d385e457d9bed289fca2730c9d2be6c3996c76a,HtmlPostfixProcessorTest.java,9d385e457d9bed289fca2730c9d2be6c3996c76a,HtmlPostfixProcessor.java
same,7953de69200ba1e9c2189bdd1b9a387831c79376,XContentTypeOptionsFilterTest.java,7953de69200ba1e9c2189bdd1b9a387831c79376,XContentTypeOptionsFilter.java
same,27c1c0f8d10e3a763fc7b676d5f9c4ed087fc870,URLDecodingDispatchTest.java,27c1c0f8d10e3a763fc7b676d5f9c4ed087fc870,URLDecodingDispatch.java
after,611569d120f6d5c43d04faeab111daf54a4ff892,UrlRewriteRequestTest.java,6ba3d344ec1640e160479e2b1d2b2630eb50bdc7,UrlRewriteRequest.java
after,c94d9b1e68570760c7990f15e9d7e3670ed233c1,GatewayDispatchFilterTest.java,0d9fa0dac0012ddd718f9d3e3910bdc60dc00878,GatewayDispatchFilter.java
same,c94d9b1e68570760c7990f15e9d7e3670ed233c1,WhitelistUtilsTest.java,c94d9b1e68570760c7990f15e9d7e3670ed233c1,WhitelistUtils.java
after,79493c2d8219c48c7a64c032d0b3e246a08f4426,HadoopAuthDeploymentContributorTest.java,e59366faf9e43fb79d4da44a7f4d0d10dcd7200a,HadoopAuthDeploymentContributor.java
same,c5061b843d29bfab5704a2b17915f657d2361292,ClientCertDeploymentContributorTest.java,c5061b843d29bfab5704a2b17915f657d2361292,ClientCertDeploymentContributor.java
after,fc1f085f30d9bdb9ba75d640c487e8bb1a8c0607,KnoxTokenCredentialCollectorTest.java,d6fda9c8d6b8d51f931dd715a4792c000820051f,KnoxTokenCredentialCollector.java
after,eb831f2b1e4174239c804da1c8cdb19caa47c092,KnoxSessionTest.java,381eef37a43054279b89344ab55086e5c5adb47f,KnoxSession.java
after,eb9b667a814997b9317f28fc92920092f0c26d8b,DefaultRemoteConfigurationMonitorTest.java,5af2413c4ea4593a081e4f5ad8ba6b2d3cf78e12,DefaultRemoteConfigurationMonitor.java
same,cd29c4b8171d2610cc46113efc68ed319b989a3a,ConfigurableDispatchTest.java,cd29c4b8171d2610cc46113efc68ed319b989a3a,ConfigurableDispatch.java
same,9cdf531fb3d7259e8d16d27bb2ed7cdf1de6e4df,PasswordUtilsTest.java,9cdf531fb3d7259e8d16d27bb2ed7cdf1de6e4df,PasswordUtils.java
after,1262230a1d4b96d098524fd301fc2bb062415137,JettySSLServiceTest.java,2684051d4c182781712a9e79b81c08a9112ec489,JettySSLService.java
same,08dea106dbef920258095a9fc30325a2ea50b810,TestHashicorpVaultAliasService.java,08dea106dbef920258095a9fc30325a2ea50b810,HashicorpVaultAliasService.java
after,c21793602344d213554926cba35f00c24c282491,DefaultKeystoreServiceTest.java,9adf65f80ad0299893b4ea31f5a38e854503d429,DefaultKeystoreService.java
after,d96128dfa3d8c8a656a94d97719fb28737fae925,DefaultHttpClientFactoryTest.java,c59bfeb3a1467606568df6829c0edc6cdc801fb5,DefaultHttpClientFactory.java
same,c918ed47711a8d48b133725d1cc256a9ee6c2c6a,AbstractGatewayServicesTest.java,c918ed47711a8d48b133725d1cc256a9ee6c2c6a,AbstractGatewayServices.java
after,5444a2ae2a5f7270f4639e513db7396f822eb81c,HadoopAuthFilterTest.java,e59366faf9e43fb79d4da44a7f4d0d10dcd7200a,HadoopAuthFilter.java
same,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,ClouderaManagerServiceDiscoveryTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,ClouderaManagerServiceDiscovery.java
after,2a127101a4a7ba3ae3f37039eb36403d5d46922e,AbstractRequestTest.java,9f1eafbe2c08b6c6432a0ff77cf2c06ed19a465a,AbstractRequest.java
after,2a127101a4a7ba3ae3f37039eb36403d5d46922e,GetTest.java,fe50e9b2f752db8893682d6707282d19d823425b,Get.java
after,e90beeaa4624129de936991284f3caa6f67ac652,RedirectToUrlFilterTest.java,32690d2049f42fad35078d22864b4348a2efa5ba,RedirectToUrlFilter.java
same,5d3acde92d6d82da15f32bf1289999b63f6d82dd,KnoxShellTableTest.java,5d3acde92d6d82da15f32bf1289999b63f6d82dd,KnoxShellTable.java
after,5c2c7a727d8e88e47ce1d14cb803c9a9f4473c29,KnoxShellTableFilterTest.java,8e7e9d93bceb09fb77fe0bb77fdf01ab5ef6dbf7,KnoxShellTableFilter.java
same,b5c6486db72030d269f75974bd282b3eec55549d,KnoxShellTableCallHistoryTest.java,b5c6486db72030d269f75974bd282b3eec55549d,KnoxShellTableCallHistory.java
same,db8cc2347070ce5956ad6e881224c285f825acb6,AliasBasedTokenStateServiceTest.java,db8cc2347070ce5956ad6e881224c285f825acb6,AliasBasedTokenStateService.java
same,db8cc2347070ce5956ad6e881224c285f825acb6,DefaultTokenStateServiceTest.java,db8cc2347070ce5956ad6e881224c285f825acb6,DefaultTokenStateService.java
same,9e55444e03b07d6b3f717f4ce09930b1314cfe93,ServiceDefinitionComparatorTest.java,9e55444e03b07d6b3f717f4ce09930b1314cfe93,ServiceDefinitionComparator.java
same,9e55444e03b07d6b3f717f4ce09930b1314cfe93,CollectionUtilsTest.java,9e55444e03b07d6b3f717f4ce09930b1314cfe93,CollectionUtils.java
after,53a106c27c1188895bdd66be61d5322a9fbf6751,KnoxShTest.java,b5bf07d7d8ebee2861054a516d21c32912cd7f82,KnoxSh.java
same,af68e28bc211fc819137587dd112e4d46b5148dc,StringUtilsTest.java,af68e28bc211fc819137587dd112e4d46b5148dc,StringUtils.java
after,3b495a1d5b659fc4e53fbc28933d4bab02d48ab9,AliasTest.java,0d9fa0dac0012ddd718f9d3e3910bdc60dc00878,Alias.java
after,6b1898f274b0e8e35b5322cd8900bf8737112d24,AbstractResponseTest.java,9f1eafbe2c08b6c6432a0ff77cf2c06ed19a465a,AbstractResponse.java
same,6b1898f274b0e8e35b5322cd8900bf8737112d24,AddAliasResponseTest.java,6b1898f274b0e8e35b5322cd8900bf8737112d24,AddAliasResponse.java
same,6b1898f274b0e8e35b5322cd8900bf8737112d24,ListAliasResponseTest.java,6b1898f274b0e8e35b5322cd8900bf8737112d24,ListAliasResponse.java
same,6b1898f274b0e8e35b5322cd8900bf8737112d24,RemoveAliasResponseTest.java,6b1898f274b0e8e35b5322cd8900bf8737112d24,RemoveAliasResponse.java
after,586207f780590eb112a0f6ca9050bfa91ba49577,AuthUtilsTest.java,9f3e1a3c354646c17b4d79dce3e5557889afe78c,AuthUtils.java
same,1071c1dbf8a7ee31d49e2dada17da20c2b14c316,AbstractURLCollectorTest.java,1071c1dbf8a7ee31d49e2dada17da20c2b14c316,AbstractURLCollector.java
same,1071c1dbf8a7ee31d49e2dada17da20c2b14c316,HueURLCollectorTest.java,1071c1dbf8a7ee31d49e2dada17da20c2b14c316,HueURLCollector.java
same,1b019617d408312ac33bf8f07f0ec862f7b33382,CookieUtilsTest.java,1b019617d408312ac33bf8f07f0ec862f7b33382,CookieUtils.java
same,56726b4f58b8ca96c7756f5b08eab52a28facc86,ClouderaManagerDescriptorParserTest.java,56726b4f58b8ca96c7756f5b08eab52a28facc86,ClouderaManagerDescriptorParser.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,AbstractServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,AbstractServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,AtlasAPIServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,AtlasAPIServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,AtlasServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,AtlasServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,HBaseUIServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,HBaseUIServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,WebHBaseServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,WebHBaseServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,HdfsUIServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,HdfsUIServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,NameNodeServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,NameNodeServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,WebHdfsServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,WebHdfsServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,HiveOnTezServiceModelGeneratorTest.java,359f220d0ece4b79fadb53bdd378bdd5d3908224,HiveOnTezServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,HiveServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,HiveServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,HueLBServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,HueLBServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,HueServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,HueServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,ImpalaServiceModelGeneratorTest.java,3b28f4f5e89c865d948198d1f3df77bae81d18df,ImpalaServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,ImpalaUIServiceModelGeneratorTest.java,3b28f4f5e89c865d948198d1f3df77bae81d18df,ImpalaUIServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,KuduUIServiceModelGeneratorTest.java,6aab5dec949d0f053c822e9c51a7faf167d60cfd,KuduUIServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,LivyServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,LivyServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,NifiRegistryServiceModelGeneratorTest.java,b94872cf1cf18ca906c31d0e58d051726c2b2a8b,NifiRegistryServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,NifiServiceModelGeneratorTest.java,b94872cf1cf18ca906c31d0e58d051726c2b2a8b,NifiServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,OozieServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,OozieServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,OozieUIServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,OozieUIServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,PhoenixServiceModelGeneratorTest.java,854017d8a7f29fc7e85bd1e3c020b41752e793c1,PhoenixServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,RangerServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,RangerServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,RangerUIServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,RangerUIServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,SolrServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,SolrServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,SparkHistoryUIServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,SparkHistoryUIServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,ZeppelinServiceModelGeneratorTest.java,b10a852e9035048f67306f288d7efce935961775,ZeppelinServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,ZeppelinUIServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,ZeppelinUIServiceModelGenerator.java
after,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,ZeppelinWSServiceModelGeneratorTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,ZeppelinWSServiceModelGenerator.java
same,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,AbstractConfigurationStoreTest.java,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,AbstractConfigurationStore.java
same,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,ClusterConfigurationFileStoreTest.java,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,ClusterConfigurationFileStore.java
same,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,DiscoveryConfigurationFileStoreTest.java,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,DiscoveryConfigurationFileStore.java
same,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,PollingConfigurationAnalyzerTest.java,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,PollingConfigurationAnalyzer.java
same,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,ServiceConfigurationModelTest.java,ce2f1bbd84a3d50f0719dc344fb59150f72ac419,ServiceConfigurationModel.java
same,03fab89e40c7fea425ca6153546813a008ced630,Spark3HistoryUIServiceModelGeneratorTest.java,03fab89e40c7fea425ca6153546813a008ced630,Spark3HistoryUIServiceModelGenerator.java
after,998e720776d4b36f0440876664e84a712b8a5933,ServiceModelTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,ServiceModel.java
after,3d17ede66d29ccf41e95c469e56c696f99262df5,TopologyTest.java,f31e46f5c25b882f3904648907ba1c94dcab794c,Topology.java
same,7c1900dccc403876f703b62d21931d85c4e533bf,FlinkServiceModelGeneratorTest.java,7c1900dccc403876f703b62d21931d85c4e533bf,FlinkServiceModelGenerator.java
same,d1852e3af0fb0513a8ecaff00fad3967bcccde55,FileTokenStateJournalTest.java,d1852e3af0fb0513a8ecaff00fad3967bcccde55,FileTokenStateJournal.java
same,d1852e3af0fb0513a8ecaff00fad3967bcccde55,MultiFileTokenStateJournalTest.java,d1852e3af0fb0513a8ecaff00fad3967bcccde55,MultiFileTokenStateJournal.java
same,fe0d0e7f65998f854f8892229a8f0e4b9b05fe47,AzureADClientConfigurationDecoratorTest.java,fe0d0e7f65998f854f8892229a8f0e4b9b05fe47,AzureADClientConfigurationDecorator.java
same,fe0d0e7f65998f854f8892229a8f0e4b9b05fe47,Pac4jClientConfigurationDecoratorTest.java,fe0d0e7f65998f854f8892229a8f0e4b9b05fe47,Pac4jClientConfigurationDecorator.java
same,fe0d0e7f65998f854f8892229a8f0e4b9b05fe47,SAML2ClientConfigurationDecoratorTest.java,fe0d0e7f65998f854f8892229a8f0e4b9b05fe47,SAML2ClientConfigurationDecorator.java
same,71f676bf895d97ea6d95b82addd22b8598fdee9b,JournalBasedTokenStateServiceTest.java,71f676bf895d97ea6d95b82addd22b8598fdee9b,JournalBasedTokenStateService.java
after,ae5c586de678712dfa575121f6811ac7759c0514,TestService.java,9adf65f80ad0299893b4ea31f5a38e854503d429,Service.java
same,ae5c586de678712dfa575121f6811ac7759c0514,AliasServiceFactoryTest.java,ae5c586de678712dfa575121f6811ac7759c0514,AliasServiceFactory.java
same,ae5c586de678712dfa575121f6811ac7759c0514,ClusterConfigurationMonitorServiceFactoryTest.java,ae5c586de678712dfa575121f6811ac7759c0514,ClusterConfigurationMonitorServiceFactory.java
same,ae5c586de678712dfa575121f6811ac7759c0514,CryptoServiceFactoryTest.java,ae5c586de678712dfa575121f6811ac7759c0514,CryptoServiceFactory.java
same,ae5c586de678712dfa575121f6811ac7759c0514,HostMappingServiceFactoryTest.java,ae5c586de678712dfa575121f6811ac7759c0514,HostMappingServiceFactory.java
same,ae5c586de678712dfa575121f6811ac7759c0514,KeystoreServiceFactoryTest.java,ae5c586de678712dfa575121f6811ac7759c0514,KeystoreServiceFactory.java
same,ae5c586de678712dfa575121f6811ac7759c0514,MasterServiceFactoryTest.java,ae5c586de678712dfa575121f6811ac7759c0514,MasterServiceFactory.java
same,ae5c586de678712dfa575121f6811ac7759c0514,MetricsServiceFactoryTest.java,ae5c586de678712dfa575121f6811ac7759c0514,MetricsServiceFactory.java
same,ae5c586de678712dfa575121f6811ac7759c0514,ServerInfoServiceFactoryTest.java,ae5c586de678712dfa575121f6811ac7759c0514,ServerInfoServiceFactory.java
same,ae5c586de678712dfa575121f6811ac7759c0514,ServiceDefinitionRegistryFactoryTest.java,ae5c586de678712dfa575121f6811ac7759c0514,ServiceDefinitionRegistryFactory.java
same,ae5c586de678712dfa575121f6811ac7759c0514,ServiceFactoryTest.java,ae5c586de678712dfa575121f6811ac7759c0514,ServiceFactory.java
same,ae5c586de678712dfa575121f6811ac7759c0514,SslServiceFactoryTest.java,ae5c586de678712dfa575121f6811ac7759c0514,SslServiceFactory.java
same,ae5c586de678712dfa575121f6811ac7759c0514,TokenServiceFactoryTest.java,ae5c586de678712dfa575121f6811ac7759c0514,TokenServiceFactory.java
same,ae5c586de678712dfa575121f6811ac7759c0514,TokenStateServiceFactoryTest.java,ae5c586de678712dfa575121f6811ac7759c0514,TokenStateServiceFactory.java
same,ae5c586de678712dfa575121f6811ac7759c0514,TopologyServiceFactoryTest.java,ae5c586de678712dfa575121f6811ac7759c0514,TopologyServiceFactory.java
same,e28442e277a871a89077f16caaf4dbc486dd30a0,ZookeeperTokenStateServiceTest.java,e28442e277a871a89077f16caaf4dbc486dd30a0,ZookeeperTokenStateService.java
after,85d82366bf489851a7e5e5e1c294d96f817ac98f,ClouderaManagerClusterTest.java,248f08c7537cf1e9b631b768f18a7dbb6b7e5cbd,ClouderaManagerCluster.java
after,2eb336426eddae345060bf0b697f6971c685c497,TestJWTFederationFilter.java,ba9dc3e5f55a54753b15108e2a64bc5ab67cd15f,JWTFederationFilter.java
after,ac80f0a712f38fc8f41b52816ce73db8507e7249,TokensTest.java,2127c3a14bcc1344e3dcc4142941e8964abd2b74,Tokens.java
same,b523cec5986a9c9b6700e34a3363178e58bfa3c8,JWKSResourceTest.java,b523cec5986a9c9b6700e34a3363178e58bfa3c8,JWKSResource.java
same,56107628e8d725b86500ddab8037363ea0ae9360,HomePageProfileTest.java,56107628e8d725b86500ddab8037363ea0ae9360,HomePageProfile.java
same,b07dbee0b9bccf877d351d6e596554fb76e894ca,JDBCTokenStateServiceTest.java,b07dbee0b9bccf877d351d6e596554fb76e894ca,JDBCTokenStateService.java
after,b07dbee0b9bccf877d351d6e596554fb76e894ca,JDBCUtilsTest.java,7e9a79dd85de235841ada1e7bee986d9a8c9631a,JDBCUtils.java
same,64f469bec7f67f3f63b78e8abc6cce1dbd9fdeac,SignatureVerificationCacheTest.java,64f469bec7f67f3f63b78e8abc6cce1dbd9fdeac,SignatureVerificationCache.java
same,53849ac45757a8b915dec3ff912a5e7e7665f18a,TokenMACTest.java,53849ac45757a8b915dec3ff912a5e7e7665f18a,TokenMAC.java
after,eecf3cad2626d0aaaa44f383e25f7a5fc931d9fc,ConfigurableHADispatchTest.java,836063568cee538b28e70565f0e10100340fc0bc,ConfigurableHADispatch.java
after,2c45bbd37a80a7c7030c5c0c52017171a93a4d73,KnoxSessionStoreTest.java,447b8fd7a328304c6660391ba8941d1d0e8f03d4,KnoxSessionStore.java
same,a29223a58c96947bfa8e4d61bc0f9d558198bfe1,ClouderaManagerServiceDiscoveryRepositoryTest.java,a29223a58c96947bfa8e4d61bc0f9d558198bfe1,ClouderaManagerServiceDiscoveryRepository.java
same,ed91811f811ef15c25bc8d5c8ea75facd4490026,VirtualGroupMapperTest.java,ed91811f811ef15c25bc8d5c8ea75facd4490026,VirtualGroupMapper.java
after,ed91811f811ef15c25bc8d5c8ea75facd4490026,InterpreterTest.java,874d6fedf1f73ec2e1f0e04d21999bf0311fba53,Interpreter.java
same,cbae31d384f2343f9af4f1851f2fae60c82b8e56,NoImpersonationFilterTest.java,cbae31d384f2343f9af4f1851f2fae60c82b8e56,NoImpersonationFilter.java
after,93bceed9c33d8e63cb48bdac86d9bc98fca44f90,AbstractIdentityAsserterDeploymentContributorTest.java,ce3ca3cedfd4390e3b95ce1c3ceded7e0bef4fc8,AbstractIdentityAsserterDeploymentContributor.java
same,82cd96d99398cc9aad86596fb65240ccd0244498,ConcurrentSessionVerifierTest.java,82cd96d99398cc9aad86596fb65240ccd0244498,ConcurrentSessionVerifier.java
same,78a058900f17078ea3278cc41bf8cc9540ed4415,InMemoryConcurrentSessionVerifierTest.java,78a058900f17078ea3278cc41bf8cc9540ed4415,InMemoryConcurrentSessionVerifier.java
after,66012400d4bf1e850e80d17709b8ab6a07f91a07,ConcurrentSessionVerifierFactoryTest.java,78a058900f17078ea3278cc41bf8cc9540ed4415,ConcurrentSessionVerifierFactory.java
same,d63507868b1ebef8b1337650a0346250647d47f6,PreAuthResourceTest.java,d63507868b1ebef8b1337650a0346250647d47f6,PreAuthResource.java
same,b7f9f2149333460f4e870ccc1ed23717d4ef0ad5,AuthBearerResourceTest.java,b7f9f2149333460f4e870ccc1ed23717d4ef0ad5,AuthBearerResource.java
same,070ccf3cc62761c33b41dfee7679f22e58357a46,ConnectionInfoTest.java,070ccf3cc62761c33b41dfee7679f22e58357a46,ConnectionInfo.java
after,070ccf3cc62761c33b41dfee7679f22e58357a46,GatewayWebsocketHandlerTest.java,c6caebd4be9b6f1d3882d4e5938007fbaad55678,GatewayWebsocketHandler.java
same,070ccf3cc62761c33b41dfee7679f22e58357a46,JWTValidatorTest.java,070ccf3cc62761c33b41dfee7679f22e58357a46,JWTValidator.java
after,258c4e45c11b16dc49be039134a61ba743aa2095,WebAppSecContributorTest.java,9901058dc9dbf95b1e98311273f94eb623ecc8fe,WebAppSecContributor.java
same,6d3f960b54fee520b2311f614a073cc8c2592403,DbRemoteConfigurationMonitorServiceTest.java,6d3f960b54fee520b2311f614a073cc8c2592403,DbRemoteConfigurationMonitorService.java
same,6d3f960b54fee520b2311f614a073cc8c2592403,LocalDirectoryTest.java,6d3f960b54fee520b2311f614a073cc8c2592403,LocalDirectory.java
