hash,lines,files,num_test_files,commit_size
249e88935a203cda47483f7c73696000abd615e8,22,1,0,23
8cb82ee8c8bc9f558fc16a0f8f41f1334e5c5dc0,1,1,0,2
c96e7949a85b5327b348c587dfc9906707e18d4b,26,1,0,27
d6e3866964a91a7c8d2b809215a2a4cf27fd308a,6,1,0,7
d822ef5a75567f75d7c5ceeb2958166bb5e99e92,650,10,0,660
30b461eabcdcb19708468159db8edba18ff31047,294,5,0,299
62df1234e87094cc0965f04fa7444fd3ea136938,141,7,0,148
2f0a779ba2db69649591ab2663cafe6bc0ce09f5,15,1,0,16
1ee87d8ff65e58396a14b407e96c140fde030f77,3,1,0,4
f2ab7a27d9dbe8ec9cfa407bcaee4d4f99d3ea83,22,1,0,23
ffebada1455a96e22fd24dc961ba432087ded7ba,6,1,0,7
9222396f31606f90b0706d767e9f169ad3c7e297,0,0,0,0
3c96e97867b406411b7152d0ddd4374729b3f5d1,231,8,0,239
634cb777c22ee7d4b03b3c35c85f3d198e7c1691,7,1,0,8
aaa58d36317c6242fb086efd3a161d5aee0c85db,403,11,2,414
3dbccbaeeb1e6928287cad8e08689941e4b449fa,94,8,0,102
9ec356579b26efe4a5d3aa8993e049bf67066e86,94,8,0,102
68551780a069bfa7dc8741f125aaf69c2c9078f7,33,1,0,34
2d4be4391e17612fbfec132adf6b5b1dc1b40802,34112,38,0,34150
59f4b102517c472f26ea2138d353b33ee8146380,30,3,0,33
88690f97f3aba9112b25337512d1e82e9034793d,81,4,1,85
5ed616243b81f61e12e45d4e4b67f312f85d5289,75,5,0,80
c7ebfbb14a1147b8c34d176821000140d2ec8bfc,85,4,0,89
f3ee0c9b2380aefc2b9d861a9e721bfce755bde0,442,7,0,449
cec7b39ea182757d43e247241c2a4f64e1b04a24,56,4,0,60
a1fbcfb1fd229f77222fabae54a97f3b161f4d26,30,3,1,33
75ead0a3ed59c4b821fc2973b8917a856d3067dc,2,1,0,3
6c26ece97fc5d13a0ea68c23f52ca7ee6f671516,28,2,0,30
f5ab5ebd5e3c9e3a63f2dcc124b60fb3349679b3,6,1,0,7
6c1ccb7e155319faa58ff7add19f87315ab5a3d1,6,1,0,7
0c250380bd15e6491857108b9463e4b9ba3c00c9,66,1,0,67
a20750a87d69823e4048d954627494505d508e2e,323,13,3,336
a67ea4ea283481abd324a0a799d6a09cc8002545,236,9,1,245
5ab09189cf32c76a3bdd8fecedaf337735c1ea24,38,9,1,47
fae4c56c0526db232d5d4e98f9587c549ed50e27,567,22,0,589
647825b5a7b317dfb6d1a6ef61eca87c75e6bfd2,4,2,0,6
09a54d6c786d7258cb1baf03f821882058ea62c6,2,1,0,3
3e4561b5a15d234d9a9f2331ef55dba7eb44773c,2,1,0,3
45b893c67f67a83c9ba5d5143829794eb7932b65,9,9,0,18
306868de79ff9d092aeedcbcf0a358f95826675f,612,27,0,639
cd2535980e715b00d43ee47b2aa138167016aed3,37,5,1,42
be136d2cd827814523f383d5aa7e1738aef1f654,5,1,0,6
f0c42cac547243950fb1a47f8bdf9c5aefd69fbb,108,14,0,122
e1aa79849714d189727155ad9937436b66595256,440,27,9,467
b30d7fe08d26346da07c3ac873fea3f174785362,2,1,0,3
f334966c806491771eba06af44eb0abbc07ace64,2,1,0,3
90aca3cd361d0cb1f99aa5f8152af912f4602e0c,0,0,0,0
a0e82a878547701b0259cf9c2211f721c1fca172,25,2,0,27
922f6c5098f8d58708e79f9640ea06c73d255519,61,8,3,69
6a4f8d03f38cddc1d62a6fa240b601816738af33,17,1,0,18
0347e7b2b3d722a63ade36077ef02b5e22d66f5b,5,1,0,6
f7e7dd7685fb0e10ab3ad30201b80a995cd7b3ed,108,2,1,110
d636d60611371643b3ffe5c7494e9d1b315d2ac0,26,2,0,28
11d8e0ebf0c8c3f0f9c17217269e36152003c476,42,2,0,44
21bb59da12bf497113f3fc2ec1b60aa0c7f2d2cc,4,2,0,6
34a8fb00cf205de05f350496b20e721104119fdf,14,3,0,17
0add8d86e367ec01a3e8fe5813e53151dd6aa28a,21,1,0,22
7f7fa72169cfbfc15b2cee3040222a3cb6158926,66,3,0,69
d0cc3a96ee61e132ab109c2cacd1289d372f10ca,3,1,0,4
ea3eb7b23cc36d69709824b41c8222a1c8652c68,20,1,0,21
a53dde1c7bebc1f7242f574973afa71699076cd8,43,1,0,44
34d0b5d32689b8ebc1ba4a6f4988bc3637f55e6c,20,1,0,21
5b25bb57fc1f68dbf46e6cedab67f25120aec070,29,2,0,31
4f4c5c47f82ea063825bf654cc2053e5c9625810,565,28,0,593
b6d1cb046418da4de3f35e5109a87df29e2cc42c,138,7,0,145
05f103b33abc8c8191a2aeb59f688ddd5c41d319,28,3,1,31
427137de9ccc343d3559a1e02a47488b7204f62b,28,3,0,31
a5b478edbb89e7f168d12b7ee2b38c93cdca4a0c,4,1,0,5
19b369b8a7f5514c346206801773425cc333a796,65,6,0,71
e85b3c20ad3fd4da72cd368359f62b19dfcb078a,6,1,0,7
df1ab6f8413cf9b9b1fa33e024483cde229dc4cf,44,7,3,51
70d3eeba642a103c0a1d50d70086402ecec3350f,12,1,0,13
f9784bf70bae3540dca2606b83fab08b1966cc04,14,2,0,16
25d8ff20756281d170ea9d26334cef0862bbac2e,125,8,0,133
5c2034a0601384cc93258c27f8a68d60a71babb9,120,8,1,128
38d8a68beadb7335dd52dc10f872d96b635dfc2d,3290,93,0,3383
5cedb4afb0065fe9dbf3f4bd7cf8e4c953689780,45,3,1,48
9a30c8fdbe0c7850cb5cac9d5778217e7a026e36,2219,56,0,2275
0a7c59aac0bc55999d768ffbef4d503e1282e6ca,8,1,0,9
b3e94326c9488270af209f0cc978b956fb2a5380,343,5,0,348
0f9eee5ff50ea7475e34bea444ea0de2d877862f,17,1,0,18
2ffdab725e039a33d2c34196bbbcd52fb4fb005c,88,2,1,90
d29eeb570d0b5e3c07cbd85152349c72a0f976dd,15,1,0,16
27d1c2c4fb4b0af707cae81d003bbb83e47a9382,4,1,0,5
c71cb25c988f31893a1258faf9d5c086c03216ed,8,1,0,9
71bd4e2ee5e64d726e6978e4f595f9d281413301,26089,17,4,26106
cd3a1238950c7821e1505396270335fab989d9b3,91,2,1,93
c9c1080bebb2173585ac55e1d118a58be80d968f,54,1,1,55
24f652409db7ee67faea791e896cca4c97e184b6,165,2,1,167
65fb8d3e069b321d6b6bd551e4d1c652546d37f8,49,1,1,50
63ed7191384053817b91910a428a028fe1ad0336,307,8,2,315
99853be93af6457b2989f57b063e7b6c053aeb0a,8,1,0,9
ded5bec1da026c6f994238d3ff72cdb5383cb9e7,7,1,0,8
14e05746ee12bcc484feab28a65e128763980b69,26089,17,0,26106
abb6e3644ad6104980831ecd12815d8fcff4acfd,102,9,2,111
cd6a02d27bf20f601d8109ddbd756d7f665f2281,26084,16,0,26100
d7fe1a5d2b2129c53a5d8425f9e3ca14f42522f9,103,6,1,109
47824efda9cb7d027138981672d569a042b4af06,28340,71,0,28411
af0ccf9cd78d49436fedadd9b4dd32d1b8dc9bad,8,2,0,10
c2115825b690aba1f2cf6a48fde96c9aea489e26,126,7,0,133
aed1dca4522647aa525b97cca13df75fb5feb751,26,2,0,28
7cf85cb4e0ea7d25223b9a2773c7a8d629830ea5,98,1,0,99
e70652e22cedab7440b477970fffb058fd888d5a,26,2,0,28
2dbd0d232e11dde8944b5cc41486aabcee6dc7d1,65,1,0,66
3ff63fd2f9de8dd0f4cfa68b7a7e40195f230a5d,153,9,0,162
6e6516622b26450d2030442c9a794e3d021e262f,38,4,1,42
1d13a61a1eec58e105defaa0731281f6aa8a7107,32,2,0,34
b7f694613b862710be79211f181974c9478145b5,1258,20,0,1278
e0a5920b0e0074aa2129beda7be49dcd35c62e3e,1251,20,0,1271
7e3ef9febfb49d8ace1715665ba3d7ac640434a0,43,3,0,46
c773446264808dc0fc50a495cfb24f8e4c6140d0,24,1,0,25
a2b7a657c51d68bcea32396ed58b3fda77ba0e17,3,1,0,4
c3596a9ddd0093890cc39e49fb15b11996f451ff,64,3,0,67
c4c77ba08da97d4d4da656898a6f82506b240bea,85,6,1,91
4950149fb60a055f2e99d0a2b016d9f61d9121b7,24,1,0,25
e27f8719ec2d8f406ce47695856e271caf4cc4f1,64,3,0,67
f7fbed18312d8e39f33e156310d7e635d4c8434a,19,1,0,20
04ac202ccb95ce27b132c3638e6838d642587072,3,1,0,4
1a30dcce72b45e0f3e6cb8722ed07087b9b9fb11,19,1,0,20
ff109bc92b5bd488e54249445be997a9a577e280,85,6,0,91
5f0f929e42c9a0a8cf3a7bf418a252aa7e4a1168,568,15,1,583
ef5c143d0ce9fc825a0ef418c584f1c3a491435d,73,8,0,81
61239a0aa5d41e731b6b2a53df4da2b953abe1dd,135,3,1,138
48bb48e6dfb9328e6071af68dd19b76aa8ab74a9,56,1,0,57
f3ed65beddc41314fc19fa2a237d3379d1bdf557,22,2,1,24
8285b62ceafe3fe096ebe1836142445acf0a9586,116,4,1,120
ac5cbd1a48f12a0a431af07c9867b0b0ae04eceb,182,6,0,188
483dd9f3a906fc0d87fbb3652efcc90ae01e0321,22,2,0,24
080b9533b1cedf301943131685361f563b87bd98,5,1,0,6
8463ba1418802c3672efcd6cf78efa38a4e6d4dd,2,1,0,3
3848f32b44ea9182d61402573962264fc847bf5b,5,1,0,6
2925244323e1c30d29741911087ec6ea5677127c,0,0,0,0
e440108de57199c12d66801ca93804086e7f7632,467,9,2,476
7b742900d565271408c87df6b995d9157b9c4354,10,1,1,11
2519b95f9e1f458bd3b47f75b4f83eb6a4c55930,469,9,0,478
be8e4e953b98400426b801793da9c66f95f68881,491,11,0,502
1d7a5c33c935710ac8e5fa722d77e23fe55d5c5e,692,25,3,717
e2e8edb6c42e0fe48faf36c6166115cecc42922c,77,1,0,78
6a0dffd6c6b20259c580e90e0e6579f487ea5c6d,14,1,0,15
08b7aebb91af31cea3f143b4c464e853d97ad82e,222,7,1,229
7b470794cde3f488f863b276721c930ab50a3c58,28,2,0,30
29ba92cea1e943433be7d309f46a475c3a65b396,7,1,0,8
c98f4670b8467d6e15c9ecdff4dad88331302775,28,2,0,30
94afb195dfae10fc40699f3c0efc31bb8f23f51a,24,3,0,27
96bf78d81ee57397658428abda422a1edff01d03,78,1,0,79
707bdf04d31fea4174c8078ed449121899dfc01c,21,1,1,22
364b4a03e9899004399ef401e3a7b8a5174de8c0,243,7,0,250
efc59829cfbf19de248c9fdadb39486382c2a457,50,3,1,53
18122b433e6301d6c1ca61148102c8e964ee21f3,106,3,0,109
3afe6477da895f394bb34f5d3195102b1cbf1e2e,50,3,0,53
992a47e512a077ac95fcb265e7ee05236a788f6e,2,1,0,3
5fc67280aa0d58a4ad1ff4c31d320d215f092695,26,3,0,29
c4b14fbc4d20034596ad56825349976e4805f456,337,22,7,359
f52a26e1a32aadf4ec6713ae12ad0d5cedeca9ed,20,1,0,21
80a449d1c1e4212d612fdada6d1f5c6e7e622e2c,403,14,0,417
caa8e5113f56af3e186925668da2a78dc8640380,210,6,0,216
653a4cf53bd9ed4fd4002c8f5d87a11577747a6d,210,6,0,216
89d6b171f1d45bac178fb638da63a85004d68086,58711,57,11,58768
f1da1c71ef4cb270368530a1c899c6802790a99d,94,2,0,96
806b548153532021d80de45741e51e0d2622f3e3,8,2,0,10
33c8dc5d1cb56710f3e7ec2f58255ef86c39ebe9,8,2,0,10
ab5d3a18bf6611df8f49df0d8e63932f444b1ef2,5,1,0,6
43dc88d41e345cfd5eb2c4e62dfa0cca183bdf4e,193,5,1,198
adb46b694e94dc906922591f439997e7246d36eb,41,6,1,47
9a5d5978f6e645c2e581e0b7075978088b2595eb,193,5,0,198
6bf0597970fd9421a98f2625c9ae2ee221d04acd,58711,57,0,58768
6030c9ec92049c9cc883e6fe2ad54e1fda1b0ab2,41,6,0,47
4de27444249d45f9fd4e57297f04025b66609ea1,2,1,0,3
79a310624f843cdcd59dd27aa41ec72c8527d8b6,87,1,0,88
fc56631a84c4dfe20300698153a86a53cc6af603,201,3,1,204
5214a653c0aad2bd2dea023a2aaf9b5fc1295bc3,35,2,0,37
64814a6e48f2f68a0f7b7bb6f3ff0deb7fe8007a,4,1,0,5
80e72a5af3ba300e4ff880c6468b29f1e08b7e5f,87,1,0,88
feecf58ff8c992ba0ebbaad688e427de8cec93ef,181,3,1,184
ef2aa8e526bf724a8308703495dfa0b240921ed3,59050,70,0,59120
7e31eecc65f5328049373add2dd41def4d2caad8,1405,37,0,1442
3b9e6d8d7eb782bd7a1351d3f90f6109b00ab12e,2,1,0,3
91fa2c4102c3a0f31986b89e5400d10a9573a013,2,1,0,3
d8e6ba34048a1c9eeb8613aa538b976616b3a58f,175,3,1,178
5a5bb7f26efe4a31d0de99e6b4c81199752cc118,60,1,0,61
39217427aefa710e4543cd6e5310b84d14246453,16,1,0,17
61f2c86a40fa9904ede235f10fc02f6818504346,384,7,1,391
c2ad76471996bf21da7860a005acc559b7e4437d,50,1,0,51
9f41d31a313359c6b72b5094cb717d243edd6d00,191,4,0,195
02d5ed256de093ccd8a6c3705dfae6cff9ae22c6,65,1,0,66
aa0bc1396bdbbc736f062be9a07675c021380b5b,177,5,1,182
de0d0cbe83a5310b4978549475722eb6d5485906,177,5,0,182
3f19ce3df0f46399ae8c6fead520dd27049ca3d6,207,6,0,213
dd20df13934cac620a35d7161cd24fdf66653ced,207,6,0,213
f46bdafe245db2f6f010ff3ff56858ada695d0f3,384,7,0,391
a80029eee06a0d4b18027359f318fd4bd02c6f32,16,1,0,17
aedcddec715c998190f8809f03dab413a2540706,49,1,0,50
4643a5cfa257a2b43501882d085a9d98f438df46,99,1,0,100
6b5b8b214ebb6cc8ec3f7dd521bc072e973b5378,638,14,1,652
54ac6b4098e5afebb3e404894a423cf00ef80295,60,4,1,64
f7d098778fbb7b484e1f0c20f14b2260ec625a72,30,1,0,31
964e5da655a184a939eac7770f20acd4ef565ef6,100,4,1,104
62c3155acf4385e907c6eb4a0bb903ae1f41fdc3,100,4,0,104
c1d67ee581df3581882efbb875d65bd063ec6d33,171,3,1,174
435b13bc8a8871c255e7a0f7f2fe2d9ec1a89254,171,3,0,174
8c1032d889cc332a73790c5fe08499c18e519f25,708,15,0,723
c7a8eafa62be64a12a7f6f518e43733a67e6f39f,1916,15,0,1931
2471e518729a84d6800c8b7b5abf0566f5bf8bec,67,2,0,69
fcc88f3e81b9b29f0bb46772f0c8f944fe531ce3,39,1,0,40
f5ca27b0cef7902203035319887fbe792fe36459,828,14,0,842
4fe18c5386af73952c7c4d090ea4c5c8b9bcf85d,345,6,0,351
b4d1c7149f861377e8b776f0d82a6b0a86dfd7d0,642,12,0,654
07e54a534ab872191a247270f281de7bdc3f803a,4,1,0,5
1ada3d2b48778378763985124fe66c759e288b92,496,12,3,508
ebf76d4dfca1e1bf6d69f0f6c64e4860452c866e,3277,20,2,3297
126da3cad286d441f6638ba94ba9d201c4081231,131,7,0,138
910e7cd962f2a516e353214a32cc1e5ceb910d0a,42,1,0,43
7f534d5259ff71d8c77b9fbeb4c381b4007b188b,37,1,0,38
6c219a5f1c5a18f1d7391db20245a1981c5587c6,12,2,0,14
bd826ec880bc2ecda69b2bfb0b89d8dbe3c08845,130,1,1,131
33e0131ff0cd7c282b6af17bc82f74155eb761a8,828,11,6,839
1dc42f0bf123219d03107ff64954705fe1b104d8,152,6,2,158
74be52851bbb1d0bed6af746eb7a83d8113bb555,153,12,0,165
d6157297fb3533139b98d5ceaf0ab6311c5ed724,265,2,2,267
f2d9e81bf69d3c0f4bbf3ff2b148ff04c1187289,21,3,1,24
41981533138c845508fe05253f81c78d90083b03,38,2,2,40
cc6754ceb89421859afa0e9ab8e7bc9d9ad7dd10,46,1,0,47
cee774c357a4af5f404249eaf1681efa0f5e085e,59,1,0,60
174c26ae4648ca2554942008905c303be851d5b3,57,1,0,58
3ee49a5e6c52b374431dfdeeb7b01546625bbfdd,1200,23,5,1223
8234945c40078a911ba7a9e83fc5fd534126182b,13,1,0,14
543cdc2c1027a858f6d431293a496014adf53bbe,128,8,0,136
bb6e2ff89644690e363a31078e94b17e76b590a9,150,7,3,157
0ec089dcaa6246e08b069a1770484e52b1e05357,252,7,2,259
82fff8c856abc84159c09aff4670fc7c76489be5,77,5,2,82
3089e834ae9bfbd212a77e12c9f9b9cf8917d63d,24,1,0,25
21b0d9787694f3d87e4068cfce01b51749854495,65,4,1,69
eccbba1c124d1b22553cb3ef64a883f23e7dbe84,58,3,0,61
bf7263b03783653a9d3899ea30e805bbe24de6bf,8,1,0,9
26360f35ee52811ea5cb320813848a79aa4b8047,30,6,0,36
2525587f8290908229c4582a2c3b0ea54067428d,33,1,0,34
4cf6ae1b5de1293eaed6e409a7a69c1ce2aac316,274,12,3,286
ed9eec87295e66a7bdf4575726034573b767b908,12,1,0,13
a2ec5cb9d5a11ba59356b66f3b7bc4e3ee3a14a4,12,1,0,13
61f226020e1b5e8b55d4c1d347ea1722ae67b28f,132,1,0,133
92c450a9783cfed62bc1b7bf1f99a6d641ec72a4,3711,28,0,3739
273ecd40b48f8013851edf5f07f3a60e85f8ce95,2,1,0,3
67b8423a653fbd4c191b2c886b5c5b71143698a3,217,5,1,222
be49204476dbf293cadc35528d3eaec5ce384678,78,8,0,86
0fbd026714e3f2f3e0ab8e5a2080af4da3329f84,217,5,0,222
b7fe532ff5e4e8f56fffd9d18e04d105d92c8a1f,217,5,0,222
8a62bb35a5aac83340f968467c438a01563c6d79,10,1,0,11
b8576b9c06f1322603ba974394d6c9673ae93935,4,1,0,5
4bc24334231a0565fcd6bc1126c6f1f7e16c3f3f,3,1,0,4
265ef240e67029fe94dcfffd3393344c0601dc1c,4062,34,0,4096
0e8f1f7a6d33a2141c5b45a4f0518b7747678f2e,74,9,0,83
eac5aecfa40273edab7645ba81eb4816ceac9d98,42,3,0,45
c4e8d261c322aca17c8789c61b4e4289dfd3b675,18,2,0,20
7a4b5626cbdfad9b4429e47fc4b6da37516a09b9,15,1,0,16
a7c42f93d0a2278970beaddaec26071efc4436ad,241,3,0,244
504833e34a16b58c60fd1e43e771c258b2bebeb9,330,4,0,334
7d1fe7846a7973cccb683ecb8201c2b03fbc7e60,13,2,0,15
82579c96a03a3c97812d621087f3a44e69e4ea0d,51,3,0,54
09ba2fb2fdccbd7f79b2b5d3fa42f80d46546581,15,1,0,16
3c55f589708eb25a870c6669806b7e465446c0ae,567,6,0,573
a6e3fe7ef9af4f017fd030b311d096861ab40196,2,1,0,3
228914103e4559f3c4f11e2b64617ea25c91ef02,2,1,0,3
46aa59c9db0308725120c0b924f00bf33a067182,2,1,0,3
32dbb4a1087dc28656b565720d42485c27162aa4,2,1,0,3
97cf75f87b6df20a92de70f44c567d755fac4eb3,2,1,0,3
62180722e038c81f7e460e4f39d61a4b1c79b268,101,1,0,102
bb74d3d13fd246c9769ff4e8b97ba22e935c1d49,1,1,0,2
6eec81d8abab0644e8c2df00544f73828ee0e219,70,13,0,83
78481ad03d3d830f5b18b16441ebade435764175,26,13,0,39
aca5615695e56be9af627f48b0fad8212fc4cd78,35,1,0,36
ac0caa0f4fae463886676d3a4212009c9648eb22,7,1,0,8
ecb2daca5bd6e2828e2a5079d0f2f326737415c9,370,20,9,390
f8dd20889316262aaf2d8c73eeca092e27faad0e,9,1,0,10
aa530c19c2b1c7253b1dec3d29fd7abc1762dde8,1143,33,0,1176
26932a5498ad3d66614563b4024c2f81c4ffbd20,1,1,0,2
c126179781821c1aba1140184be1e28b3d1924c9,7,2,0,9
2a32f349586e6d224b13089a74bdf46f36ee48ac,7,2,0,9
86ae4f87c4254a74006f807aed8199d3138cc4ad,48,2,1,50
a54414c908d68125994c9d3199f95000dc53db02,22,2,1,24
5a259265afa62b5117cfa969c735b5e36e416050,54,3,0,57
6232dafaeeea874433a1a735c96f856293514f20,7,1,0,8
1fc0698ed64514c9e30de7892c3a1d142f3f5469,45,5,2,50
a9e2c7d5fc862fe422624e29b7bcb6a8dafdb2da,81,2,0,83
35c6dc69bc7dc3338723d2614b45088aa42dc09a,5,1,0,6
8ffe30de1e89f04bcbfbe0bf197f3e214d2f104e,26,13,0,39
05c73c484c8a5c61a5d665427102fbebf786de9a,26,13,0,39
f17b83c6a6a84a5462263593bdf106804390c648,125,4,3,129
7e16d31a2729e06c9c9f753af2bbe47b3751fa44,67,2,2,69
f327ecff9dceb2013237a89a0b0740ffea558a0c,13,2,2,15
e4269e64a18f18c9fa83e39d9ca3a9c7479a8245,3,1,1,4
3a3b73a68d3c50e86e4d2372511b9ee99d9b9fe3,108,3,0,111
3c869369c31f7b5111144e20eada313877fdf78e,45,5,0,50
8d6661106c2511b0b9525016278d5f2ec3947956,1113,8,1,1121
28da58cd571f5c23397f3865333c24d434e7aa89,177,7,1,184
393485573a6fa08ee5737b61542299c6d010eb75,12,5,0,17
3fad4bd1d80da4ca7da5ef532ea5f60b4d898c6a,12,5,0,17
87228ebd3a778ec4abacd9288a4872d7ec2c95f0,932,5,1,937
12bc29a405b6e0bcf25c7412f1b3b6649c6819c6,79,2,1,81
99673f2fa7b36ad2fae41cbb2eb2cd27424e9883,1383,8,0,1391
ce8c1a42849e3022b38807d3c597615925bf8544,459,20,0,479
af45d9cc20d31f5fd103dac3de8b850d00b18f17,4,1,0,5
3fb938b9e09271c5e8919e4cdff671ba7d6a0593,4,1,0,5
6ff02643a66b1e25ac3edca94433ac7c7e781f7d,5,1,0,6
c9b213cfce3d7d24fdd23471ce5b9dd970f7fc3d,177,7,0,184
a274684f2257aecb27404130a938758cd36504e9,193,6,1,199
43ad5e5257e03e8fb6ad738d61bf1e4ae132b6fc,2,1,1,3
2cc9321b41806955d55358e361d454d31f4f0627,24,1,1,25
ccf32c7ce4cd85556336fe769389f3f257668ecb,3,1,0,4
ea62ffe142871844b605d5300bd2a07dff785f17,47,1,1,48
9394c097b9c19070fffd8143dcdcb4c60765be2d,29,1,1,30
c2697261fdd7ebc10badaf89563ec4c2ed0c4804,2,1,1,3
4288aa65dc642c23dd90110209653c4033f9dbe1,3,1,1,4
d4ef8d958c1a0dfbda0334d183ed5843e2fb9496,52,2,0,54
1323e4f80184c79dc5bd7cee642bbf8c398c8cf0,224,8,0,232
397b4c9b59855db9ef4e27f3c72df1e043340cb4,78,2,1,80
f8e2658581d8291281969aac53793b921ba49476,25,2,0,27
3bebb9a160a3e181445f425a0b04f01f7818c649,10,3,1,13
35c419cd8346b7db368bf1dbcfa7836ed32a9544,46,2,1,48
cb6d3d2347762f50c277d3fcfef236af7b2cee52,235,6,0,241
9ef85a0e14279e30775f7f77754952740306bda9,42,2,0,44
42ad7014390491ace28ac2fc3a36ed6959ee4dbc,2,1,1,3
4d1b3e06819eb3e2cde75b915115ce22a6580729,1,1,1,2
09bfe990ea6951a7a03e42b825ab6734c89c4c58,81,2,0,83
92ce68dd021242974417c385a7e7288684f5dab7,1,1,0,2
77bede5537e89d83291f90f1a181d3342bd6b463,11,1,1,12
fb670693ff737e2914f47943181f97ad11a12d5f,2,1,0,3
37bd05d266c9dc06b4c0a6e808eed256f7f2fa09,7,3,0,10
f61a123dbbe21d060f7fa21342cc402b83a81805,83,3,0,86
d2878f8b134f64afe6c6179d56e1f30df36ea958,12,2,0,14
8f93adfd0020939b9a58f092b88a5f62fd14b834,459,23,3,482
9adb8e24baa3909d91691de2ee7faf2a41e6d7d6,169,4,0,173
c22a357252cdbac4b92af8ebb72f224d6f686508,560,25,0,585
b500681226f4a87bed01cdbd99d69e603836cd6d,16,1,0,17
e5b767ab75e8cb09fe18d2e83d061a0a285f54c8,204,8,5,212
8cc147b37b85f22cd6a79d5d8508a1b34e91d679,188,4,4,192
c76880d8d94a7666ab5456be370928e3500efa5c,336,8,0,344
808a90d9a11a3f17caf3dcdbd461d5b6bfda15e7,6,3,0,9
4202efbe7bf5373539f18a8b7c08ebefeda7f755,6,3,0,9
aab7b4b672915fd587bf47640b3a82873ef7aef9,15,1,0,16
4b4fb0e59ad2d804d8e0344a7ef695aeb2c9a175,21,1,0,22
bee8378a90bee9657526cd872c9173309b0bafc2,26,13,0,39
62cc2c291c88e4385071cbb943f24ff6c68a611b,26,13,0,39
bbae83da5eb41fb1dd97aff0852b10d386e4c6a7,31,1,0,32
7b2ef26003ab455bb03a696ea6583bcf73c8a9ad,136,6,2,142
8a8354b73f61e1aad5a04ced61be5d7fcb26caf5,88,1,0,89
71a6d880fb98903240b4bf996ac9d51f9c11a663,6,1,0,7
c8ba085bffbe0a4a9f56fdd249e0b5945cf4c832,228,6,0,234
945d1bd5a91a873dbe63c7d6cd720bc680aeae73,26,13,0,39
0784dc9c555147cdb3673fce2fefa6f5d9bd25dd,26,13,0,39
91c17112f18ecae914c7f670439a81dcd4041456,162,3,2,165
69ef1f447b4fbebcc528eab9cb782272eff9cb30,2,1,1,3
413418e36a517f7c811ea6eebe8fffa743cf2fe6,3,1,0,4
c023d63eaf92b4a9f35c134c81f0fee31de1f6d0,49,2,1,51
bde6493d920178d1966c11d7ae5a97e4413d9feb,160,3,0,163
ec4632917549fe10e4cc26c2d6b9064a9b06e5cd,838,11,3,849
17e251145f9e388de73b112694fb966a2d964ee7,257,20,0,277
30359b46fd6873defd71d5d3a224cb8675b67339,29,3,1,32
3553c0255f86c5e303c200415e96d15d6ac4677e,7,1,0,8
874e4702731ffc4f256268dee8b7bd999fb9e313,10,1,0,11
57b1e0faa736477a0d7dac3c28f3342caed61f6a,7,1,0,8
459a8a193f8a61e92f6fbc5dbc079b194f25ae3c,576,13,1,589
d20e5f2c01cd770babbca030f9bec5b2549c78b2,10,4,2,14
00065cd7c76df68e0c85476880476f44e5e5e36c,26,3,1,29
bb06859085679798bca20b8c54f20f2e9e006082,36,2,1,38
e371fbb247bdfe462e3b7ad2fd0fb4b788e23ce4,2,1,0,3
6dfd97551fc1b8606704dcf656b185b34ceffcd4,580,14,0,594
6b96924e855e8b74a43c0170185cafd4a81d4df8,873,11,0,884
b045ac18d613e226bf14ff9e3e1b6a0f93c26bae,47,1,0,48
848fa8e1cca99ddf38b6f9827ffa73fefcdc1929,752,21,5,773
c32be9e4ef2169be9267dc4ef17c0b7f06db4927,197,7,1,204
f369a13e0500604a7cd7276e6290fbae70ecb08c,21,1,1,22
f0d30dfb2274ef430d805d900f53ba8252f496ad,259,3,0,262
8faaaf087ceb7c3827e1e4d0c4ff7eefd9935ed0,28,3,1,31
2043741be98735aeea75c2f6eb04c78220811c0a,20,1,0,21
7f08eeed1ee16d2bec0b1caa7eee8cd664f3675b,138,10,3,148
1a711f05d5ba1f8579efeac5b0652b3efecf27d4,14,1,0,15
eb156658b9514548a005561b0c4d3642be3034fa,77,3,1,80
50feb3363f202dabde35e749367e00348b3af3ee,12,1,1,13
0cedaf25e758c223ad54429c1e7bc991eb846c0a,10,1,0,11
9594bba425ecd16e7a65021a4c5b0ec08921bd82,98,6,2,104
6f25a0f2e68adc13d8c2caaf87a864bba8fd8be5,62,1,0,63
26d09f4b150c49d36d7933c92651689622828f7c,157,7,0,164
8c51a420a73241036ed28563c6a0ec5f905d133d,5,1,0,6
8fa09f0f74af3834ddceae3d36b8f2f286085d6d,10,1,0,11
80c3a2a7c3fb4c691cbd2b66a467b6383d175e88,10,1,0,11
60a3468f8266eeca965c4dd3906afca7f3001300,2,1,1,3
cfc91fc79e13bd640dcb6b6605750c92d11ccb64,174,5,2,179
00a5d5b55eac3c869291a5f6359af97a880ddfd4,397,4,1,401
7387a615dd3b9ae89a63e052f11e36e91244728e,65,2,1,67
147a3f023f68a321dad8fb55bc8b09d4f9b088ae,10,2,1,12
55c14bf93275371dbd4f4c3368dce00389be25cc,170,8,0,178
e5cb3c8fec0991942a12d3d97ef9e60329a5eba3,2,1,1,3
e9f2550a40a51ff383283a88e1f8e847ad091d8c,347,13,6,360
